book_id,author_id,number,recall_date
25,6,6,2056-12-05
38,22,7,2078-09-10
60,38,3,2022-05-25
16,85,3,2075-02-23
38,12,7,2017-04-16
86,73,6,2008-06-10
68,82,5,2032-11-27
46,46,5,2085-01-10
81,90,1,2086-09-12
80,96,4,2021-11-06
32,10,8,2057-07-28
65,8,7,2018-05-05
93,6,6,2044-06-14
88,98,2,2062-11-05
71,56,3,2000-05-01
19,72,0,2060-03-19
59,17,8,2021-06-01
34,38,7,2082-11-30
2,66,4,2084-11-25
11,92,3,2003-10-23
35,87,3,2057-09-07
10,27,6,2052-09-30
68,26,6,2039-11-03
95,30,4,2039-12-04
66,3,5,2042-03-19
59,63,4,2010-08-08
63,62,4,2073-01-31
77,47,8,2097-02-26
60,61,1,2059-03-13
93,16,3,2039-04-17
39,86,7,2069-03-29
8,47,8,2029-10-15
5,19,4,2064-02-19
63,52,8,2010-12-14
0,9,8,2029-05-22
49,57,4,2013-08-29
99,27,4,2003-05-18
56,80,3,2078-04-06
54,64,3,2023-06-05
73,99,5,2066-01-11
96,67,1,2061-01-29
19,38,4,2095-07-19
97,42,3,2095-08-02
43,63,2,2080-10-02
32,98,8,2081-05-19
83,91,4,2048-04-09
65,46,9,2027-11-29
85,15,7,2092-01-31
80,1,5,2039-11-03
90,54,10,2009-08-30
7,7,10,2031-09-19
36,99,5,2076-03-06
53,23,2,2063-10-14
88,89,4,2093-09-27
19,74,8,2088-03-06
89,7,6,2084-02-29
90,62,5,2093-08-20
0,13,4,2024-01-17
33,46,4,2064-11-18
8,17,9,2065-09-18
91,90,3,2083-10-05
45,41,7,2080-04-09
72,88,7,2032-07-23
56,97,7,2085-05-29
38,44,5,2037-05-02
97,1,6,2041-01-20
0,97,4,2042-02-21
38,0,6,2071-03-21
67,35,6,2063-09-30
42,31,5,2022-08-16
91,27,6,2069-02-03
4,63,7,2089-08-21
7,0,9,2094-03-21
84,95,4,2025-03-05
91,38,8,2059-01-11
45,26,4,2059-11-09
65,72,7,2043-11-07
65,77,6,2020-03-28
10,94,4,2026-09-05
75,31,4,2006-09-17
91,16,5,2057-06-23
3,88,6,2059-03-18
63,54,5,2010-01-15
97,40,5,2084-03-20
98,23,5,2053-03-26
9,20,7,2070-08-24
50,18,4,2019-03-10
92,83,7,2084-01-05
51,61,4,2001-06-01
83,69,3,2094-04-16
59,74,3,2022-06-13
28,60,7,2071-06-30
92,91,6,2048-03-28
78,78,4,2014-06-13
1,77,4,2052-10-04
26,69,5,2064-06-05
62,97,5,2038-07-30
70,1,6,2003-11-09
77,7,6,2088-12-24
43,67,3,2014-06-17
18,81,3,2058-11-22
69,83,2,2014-03-19
31,25,5,2098-09-20
76,34,4,2049-02-08
84,94,3,2041-04-21
64,3,2,2069-10-13
33,70,7,2064-07-28
58,11,6,2082-09-22
44,48,4,2044-11-28
24,51,5,2069-07-01
76,79,1,2058-05-08
63,72,1,2027-02-10
10,90,5,2079-05-02
53,45,6,2032-06-14
35,27,6,2040-09-04
66,27,5,2011-11-12
83,50,4,2015-03-12
52,91,4,2022-10-20
61,10,6,2021-09-19
40,65,6,2090-07-18
27,50,9,2078-12-04
3,60,5,2019-11-03
95,83,3,2010-12-21
17,48,3,2015-08-21
31,14,4,2025-06-13
26,26,5,2002-03-04
96,74,6,2045-04-08
48,92,6,2084-08-05
92,17,4,2071-03-08
73,6,3,2077-12-20
15,78,2,2037-12-07
29,24,7,2006-10-29
91,43,5,2064-06-05
35,9,8,2080-10-28
43,83,8,2041-09-18
7,17,4,2038-09-26
77,1,4,2072-11-05
71,87,5,2069-02-22
99,67,7,2076-08-09
75,96,6,2057-03-25
0,22,7,2076-05-04
97,62,4,2098-03-06
88,3,3,2046-02-02
19,28,10,2068-02-09
25,91,3,2006-08-21
56,18,11,2024-03-25
80,48,4,2044-04-15
94,42,3,2084-03-13
33,69,7,2010-12-05
10,66,2,2038-06-27
32,20,8,2043-05-30
13,40,6,2036-08-18
55,54,8,2068-07-09
25,95,2,2072-09-09
83,79,6,2065-04-07
42,2,1,2004-12-09
38,4,4,2092-11-09
17,14,7,2031-08-16
77,91,6,2054-04-03
80,46,11,2003-09-19
46,47,7,2054-03-15
88,4,10,2019-12-27
48,75,4,2003-03-18
18,99,3,1999-08-10
49,28,6,2006-05-17
59,59,9,2061-12-07
42,12,4,2086-04-06
0,96,5,2013-09-17
90,64,2,2078-10-05
21,5,6,2035-12-16
34,96,3,2044-10-17
69,7,8,2007-09-26
85,35,9,2062-01-06
96,19,4,2005-07-23
53,70,3,2095-01-04
57,6,4,2003-11-30
38,56,4,2090-06-04
13,90,3,2086-11-13
82,32,5,2018-10-12
41,96,5,2009-12-07
66,57,4,2015-01-07
22,93,5,2052-08-06
23,44,8,2003-10-06
54,85,6,2017-09-29
74,1,4,2072-11-03
82,22,6,2061-05-31
41,43,4,2001-11-23
8,74,5,2047-11-03
93,72,4,2084-07-01
48,80,7,2045-06-14
62,33,4,2016-09-04
98,2,2,2073-01-01
6,40,4,2068-10-18
83,64,10,2029-07-22
40,88,5,2077-05-02
5,75,4,2026-11-20
65,36,9,2087-01-05
37,13,4,2073-01-09
6,68,6,2046-07-15
9,50,9,2006-01-28
73,14,2,2080-01-26
43,49,4,2026-03-14
50,14,5,2019-04-23
87,52,7,2008-03-26
37,53,1,2086-11-07
73,27,9,2090-12-01
26,84,6,2085-07-16
95,47,7,2035-10-08
5,72,3,2058-09-04
35,1,4,2071-05-04
76,63,2,2090-01-07
73,53,5,2075-12-28
18,29,3,2009-09-19
13,76,2,2077-11-20
61,23,6,2012-12-28
21,85,5,2057-10-01
81,62,7,2072-06-01
18,13,4,2044-04-20
72,82,2,2058-02-24
63,62,7,2055-08-18
89,71,8,2054-12-29
0,53,7,2058-05-02
56,1,6,2040-04-29
38,53,3,2033-10-11
62,62,7,2036-10-10
4,43,7,2062-07-20
38,93,8,2024-01-01
44,43,4,2044-03-15
29,92,2,2079-09-20
26,97,7,2023-07-08
51,72,1,2032-04-05
38,61,3,2016-10-24
90,74,6,2015-04-28
67,56,6,2070-03-21
25,66,7,2006-11-29
50,93,5,2058-12-09
47,1,5,2092-07-12
60,17,4,2085-05-13
49,22,4,2045-05-31
97,65,9,2077-05-09
67,24,9,2067-10-10
62,26,6,2068-04-21
19,28,6,2096-08-13
61,12,2,2069-03-22
46,25,2,2055-08-12
60,8,4,2031-11-05
1,61,5,2039-12-05
63,42,1,2053-03-28
97,46,12,2034-06-13
11,20,4,2070-03-27
37,89,2,2098-09-14
43,74,6,2040-02-29
90,62,2,2030-03-22
80,62,4,2090-07-28
36,95,2,2096-09-17
41,85,7,2087-10-16
96,18,4,2053-07-16
81,56,6,2054-12-24
8,12,6,2028-02-05
99,4,6,2000-07-25
41,31,4,2084-04-29
78,3,4,2076-02-07
59,83,9,2001-12-26
51,1,9,2072-07-19
72,50,4,2072-03-08
25,94,8,2013-01-24
25,66,4,2010-08-28
89,51,3,2007-06-05
82,65,1,2058-09-11
86,60,11,2031-12-03
53,52,6,2035-03-15
11,67,6,2031-09-16
1,21,6,2080-03-13
0,93,1,2036-07-01
21,69,6,2071-07-06
9,19,2,2004-03-15
9,37,7,2091-03-21
62,67,8,2096-01-08
19,22,3,2001-04-20
81,59,6,2076-12-28
25,99,6,2094-12-11
99,91,6,2022-08-27
72,15,6,2084-05-23
20,4,6,2045-12-18
16,20,5,2009-07-25
10,37,7,2049-08-28
80,59,4,2003-06-01
50,52,7,2000-05-14
69,35,7,2049-08-22
2,15,2,2066-03-12
37,67,6,2055-09-01
17,53,5,2087-02-28
23,13,6,2061-07-05
45,71,2,2009-04-12
99,28,5,2093-01-19
57,80,5,2059-10-23
0,44,7,2058-09-30
58,98,6,2000-07-24
97,11,5,2019-07-11
29,51,4,2036-01-11
54,22,5,2082-10-28
94,25,5,2000-10-11
81,75,3,2077-03-14
99,59,3,2062-07-25
51,88,2,2014-09-21
63,65,7,2073-12-30
66,39,6,2004-02-22
35,30,8,2003-12-27
22,20,5,2044-12-04
52,27,8,2088-09-27
54,41,5,2073-09-06
53,39,4,2011-04-03
70,77,3,2035-01-22
35,12,6,2012-07-23
23,49,6,2034-01-21
87,60,6,2089-04-30
72,12,9,2004-10-06
52,10,5,2059-11-21
53,94,4,2091-10-28
12,76,3,2050-07-02
24,74,4,2053-01-07
22,51,6,2074-03-21
37,33,3,2086-09-10
77,82,8,2033-04-05
81,94,5,2010-12-04
56,94,1,2033-07-05
95,81,4,2035-07-03
23,82,8,2023-06-08
45,98,5,2051-10-25
35,78,4,2051-12-29
99,96,9,2034-02-02
45,18,3,2082-05-04
65,99,6,2005-11-13
45,91,8,2037-03-17
97,0,2,2039-06-26
38,71,1,2043-03-20
59,21,4,2052-08-15
13,45,4,2073-05-02
16,86,3,2016-05-16
96,18,8,2051-09-24
10,39,7,2088-09-11
73,85,4,2092-07-07
95,19,3,2052-01-03
69,85,0,2049-05-11
65,26,4,2064-07-31
41,55,6,2044-10-19
84,97,4,2057-06-30
52,42,8,2093-05-25
11,69,6,2048-07-11
18,15,6,2029-04-20
60,95,6,2012-01-13
32,92,7,2098-04-14
26,95,5,2046-05-09
18,38,2,2098-01-25
47,51,6,2037-05-27
24,89,5,2000-07-21
7,11,7,2049-04-20
84,51,2,2026-05-01
85,16,6,2071-02-09
76,81,7,2038-09-04
46,69,8,2024-01-27
11,20,6,2028-09-01
26,90,3,2052-10-10
66,7,6,2054-12-18
70,78,1,2074-10-07
60,22,3,2060-01-14
61,76,8,2070-11-17
14,71,4,2073-12-01
88,68,7,2052-06-05
84,8,3,2053-07-04
89,10,7,2094-11-23
94,81,5,2071-10-10
47,75,8,2036-12-29
42,94,4,2009-05-03
19,19,3,2020-09-22
16,94,10,2009-09-15
72,90,8,2027-03-15
50,4,5,2056-04-28
91,95,3,2059-11-16
17,26,7,2047-01-24
64,14,7,2062-03-28
9,58,10,2045-11-25
5,85,6,2024-07-15
30,22,5,2039-09-26
40,34,8,2073-01-24
5,89,5,2030-04-04
77,12,7,2088-09-27
3,39,4,2017-02-21
17,28,4,2076-10-17
42,17,6,2047-12-19
73,66,0,2047-06-30
51,57,6,2044-01-14
59,33,4,2078-07-22
22,54,2,2099-02-16
77,45,6,2052-10-09
70,78,9,2091-04-02
37,28,11,2049-04-17
92,2,8,2054-03-01
48,93,6,2028-10-30
61,63,6,2043-09-11
40,49,6,2047-04-06
60,84,9,2092-05-02
98,67,3,2052-04-05
36,1,5,2002-07-31
73,22,4,1999-12-22
60,62,9,2007-05-09
48,36,5,2048-01-27
83,26,4,2094-08-19
96,24,5,2005-07-17
48,9,7,2082-04-28
76,91,9,2084-08-05
87,83,2,2050-07-11
61,88,3,2028-06-04
37,1,4,2056-12-15
16,9,6,2096-11-12
41,48,7,2005-09-21
8,27,5,2048-11-09
76,8,4,2070-07-04
11,70,8,2094-08-05
68,3,4,2017-06-27
1,14,1,2087-10-15
17,82,6,2074-07-27
65,98,6,2014-05-09
37,96,8,2090-02-10
23,10,6,2088-07-04
70,17,8,2079-05-09
73,4,3,2019-12-12
67,34,2,2012-10-17
77,63,2,2022-02-23
77,13,1,2021-08-03
4,57,4,2099-09-25
45,47,3,2086-12-30
0,55,6,2020-07-01
25,29,8,2032-08-30
46,70,2,2018-10-25
26,99,3,2088-06-06
52,57,2,2014-07-12
74,75,2,2081-11-12
40,35,2,2053-02-24
50,64,5,2097-11-23
22,81,4,2073-12-05
31,52,5,2007-06-19
87,40,4,2015-06-04
48,3,6,2042-05-24
18,49,8,2053-04-09
19,76,5,2024-11-12
29,21,5,2016-07-30
11,43,1,2050-01-15
44,74,4,2051-04-08
54,83,2,2027-10-03
19,36,3,2044-03-06
86,65,4,2038-05-06
59,11,5,2021-10-06
67,81,3,2045-03-21
82,78,5,2080-08-11
83,38,4,2046-02-27
41,81,8,2077-06-21
52,15,6,2014-07-10
65,66,5,2025-05-11
35,63,6,2025-06-21
55,28,9,2020-05-19
91,11,5,2052-02-19
12,57,4,2030-04-15
63,6,3,2049-11-01
2,53,2,2059-06-28
96,31,7,2067-08-04
61,69,4,2081-08-30
2,47,5,2057-12-26
77,64,6,2045-01-08
16,8,6,2096-07-06
29,0,11,2041-09-28
51,33,6,2083-09-05
36,70,4,2018-01-24
74,2,12,2029-03-08
73,94,5,2052-05-03
41,19,4,2016-02-20
5,17,4,2097-10-08
60,16,6,2022-10-16
94,15,7,2018-07-30
69,61,9,2079-01-10
81,2,5,2075-03-06
52,14,4,2061-06-27
18,11,1,2046-04-19
92,22,3,2091-12-31
18,68,2,1999-09-02
99,99,2,2096-06-29
45,52,3,2043-07-13
87,86,12,2070-01-17
84,28,7,2048-11-29
61,13,5,2010-06-05
3,69,6,2035-05-07
30,78,8,2012-07-26
51,14,4,2008-07-27
74,89,6,2034-08-14
24,3,4,2051-10-29
67,37,4,2045-12-02
97,55,8,2033-04-06
96,69,4,2005-12-15
98,68,4,2026-10-26
17,77,3,2089-06-07
11,43,3,2046-03-15
78,52,1,2071-01-30
34,4,2,2087-08-10
83,10,9,2001-08-31
8,85,3,2096-04-21
41,50,8,2028-06-22
85,20,4,2082-05-03
59,93,5,2081-03-22
47,17,3,2046-09-20
51,27,5,2050-07-24
33,24,8,2030-04-27
87,22,3,2035-02-04
40,77,7,2050-03-13
19,12,4,2036-12-28
52,60,5,2089-09-19
30,38,5,2062-09-25
92,93,1,2021-11-10
12,77,4,2031-05-29
99,35,5,2065-06-07
83,43,11,2078-10-29
15,80,5,2069-06-04
92,31,6,2086-08-14
38,18,5,2030-12-27
67,49,5,2033-04-26
29,25,7,2061-06-27
60,29,6,2054-02-14
81,67,4,2033-12-21
18,25,6,2036-03-18
55,62,5,2010-11-26
16,82,5,2063-11-12
44,14,5,2030-01-25
76,54,6,2076-02-03
69,77,2,2047-11-06
55,0,5,2009-05-25
49,93,4,2073-07-16
24,62,6,2082-03-06
60,46,7,2015-05-16
14,74,3,2064-09-20
6,84,11,2008-01-04
21,80,3,2098-08-25
91,92,7,2075-02-14
53,11,9,2030-10-29
93,74,5,2074-11-12
66,73,2,2070-07-22
10,23,2,2039-10-10
70,5,7,2038-12-03
83,47,3,2017-09-02
26,82,6,2014-12-10
88,74,4,2066-05-17
83,13,3,2072-12-18
72,57,10,2006-06-16
49,75,5,2065-06-02
90,33,9,2034-08-05
14,5,1,2052-02-28
56,68,4,2094-10-28
43,23,11,2016-04-05
50,96,8,2002-02-23
84,30,5,2082-10-18
39,62,2,2093-03-29
21,19,7,2092-05-26
5,23,7,2020-10-30
52,75,8,2056-04-01
53,91,8,2087-07-08
80,80,7,2045-09-07
23,69,4,2093-08-29
12,30,5,2042-02-17
93,9,7,2052-12-21
58,46,4,2089-01-28
34,68,8,2064-02-11
70,43,4,2016-02-26
54,32,6,2020-06-26
33,88,1,2036-03-29
42,10,4,2069-01-01
63,69,1,2056-04-25
70,73,8,2015-05-14
38,52,3,2013-04-28
67,41,4,2071-03-04
45,59,8,2041-03-14
57,12,3,2005-12-05
58,94,2,2091-09-24
6,42,7,2046-08-16
71,93,6,2003-08-15
73,2,3,2042-01-30
6,4,7,2041-05-03
54,21,4,2021-08-22
7,71,8,2043-08-26
45,73,7,2074-07-08
29,98,10,2073-04-06
20,12,5,2063-10-15
69,78,9,2031-01-26
50,81,3,2073-10-23
58,31,4,2025-03-31
58,87,5,2019-05-13
90,52,8,2095-12-28
40,27,8,2025-01-23
63,78,5,2020-02-24
78,4,7,2018-11-13
99,67,3,2086-03-21
88,4,7,2036-12-29
22,1,4,2009-10-31
78,74,3,2049-02-06
64,43,2,2083-11-24
36,15,1,2019-07-27
74,1,3,2035-05-06
58,75,2,2086-12-19
55,18,5,2049-01-25
56,6,2,2031-02-11
87,75,4,2054-02-07
28,76,4,2036-12-24
13,22,5,2093-05-21
53,3,5,2069-10-29
80,39,7,2098-11-30
72,32,4,2029-11-24
81,25,5,2008-05-27
19,11,6,2076-10-24
28,55,4,2074-11-11
70,3,5,2046-06-20
6,14,6,2036-07-14
34,64,5,2047-09-29
58,62,2,2032-12-04
29,6,4,2036-11-20
15,63,2,2054-07-15
36,30,4,2067-04-28
54,34,6,2036-04-04
94,17,3,2061-01-17
1,51,6,2071-06-15
36,81,4,2016-09-10
97,5,6,2009-05-09
54,69,4,2060-12-23
90,8,4,2060-02-04
43,0,5,2025-04-04
75,37,7,2013-12-25
0,92,2,2064-12-27
24,46,4,2077-01-05
18,78,6,2087-01-02
23,48,2,2002-09-05
51,56,4,2055-10-25
95,20,5,2067-01-04
6,60,5,2012-04-12
94,27,7,2093-06-29
91,39,4,2069-03-29
89,54,4,2012-11-29
8,51,6,2031-03-09
29,96,4,2028-01-21
44,35,6,2044-05-27
89,13,3,2070-04-22
99,34,6,2044-10-31
78,4,7,2085-07-28
35,37,5,2040-06-08
96,46,4,2079-08-11
79,2,4,2085-07-22
18,0,4,2051-10-02
62,69,5,2044-11-29
14,48,6,2078-05-23
47,15,4,2009-08-10
63,56,8,2051-11-08
82,5,8,2093-12-11
32,36,4,2036-08-26
37,98,6,2059-07-27
53,92,8,2089-08-04
88,73,5,2060-04-21
86,24,4,2085-07-18
59,64,5,2034-12-08
89,17,5,2017-02-23
29,85,3,2067-06-07
52,89,6,2089-01-25
55,33,6,2009-11-03
41,34,1,2052-01-01
44,67,9,2041-12-06
49,59,7,2088-02-15
42,21,5,2023-10-10
71,95,3,2051-08-29
50,80,6,2079-02-21
11,37,5,2068-05-29
69,34,2,2005-03-20
87,64,6,2091-09-01
70,5,7,2065-10-25
12,26,4,2006-04-26
4,88,5,2042-05-31
25,52,3,2090-01-28
46,71,6,2035-09-24
93,55,3,2075-12-20
46,76,6,2095-04-30
28,44,3,2017-12-08
32,91,4,2010-07-08
70,29,2,2050-12-01
77,91,4,2086-05-05
66,83,3,2098-07-06
10,49,4,2031-09-01
6,97,7,2002-04-07
15,79,1,2046-12-10
83,98,8,2052-06-11
81,54,6,2052-09-16
55,83,8,2007-03-29
22,21,1,2060-05-21
34,23,12,2056-07-14
91,34,5,2007-09-30
29,50,8,2052-12-30
70,57,6,2063-08-03
16,10,2,2020-03-25
96,36,6,2063-08-27
77,85,9,2083-06-20
32,77,5,2016-07-20
18,90,7,2065-08-08
67,23,3,2030-11-06
88,37,7,2013-11-18
80,59,6,2067-06-27
40,36,3,2084-08-02
99,9,1,2049-12-10
86,85,4,2019-01-03
85,15,8,2094-09-11
89,62,3,2065-03-07
10,61,2,2091-12-17
67,27,8,2070-06-06
8,78,8,2067-03-20
62,37,6,2072-05-16
13,4,2,2007-12-24
1,25,5,2064-02-14
75,99,7,2027-12-29
7,96,4,2037-05-25
20,33,5,2096-12-24
48,35,5,2018-07-14
56,19,5,2012-11-06
67,19,5,2041-10-27
80,32,7,2015-07-12
55,54,4,2058-02-14
27,46,4,2078-06-25
17,11,4,2056-03-24
10,47,3,2028-02-05
29,67,4,2079-09-20
87,8,5,2054-09-01
40,3,4,2050-08-08
38,97,5,2056-09-19
7,43,4,2044-11-09
4,2,6,2033-10-26
82,50,11,2019-02-19
45,89,6,2039-06-10
2,26,4,2006-03-30
51,86,3,2065-03-12
49,76,6,2065-11-17
41,81,1,2056-10-03
40,38,6,2042-01-17
83,88,2,2086-06-21
20,31,1,2088-12-04
74,33,4,2069-04-11
95,72,5,2037-12-06
50,29,1,2013-02-01
57,30,4,2023-01-25
40,95,4,2087-11-19
2,79,7,2053-11-04
67,32,8,2016-11-23
68,9,7,2055-07-04
95,47,4,2066-08-14
15,97,4,2095-10-19
89,24,4,2095-11-15
92,19,6,2095-05-17
2,9,6,2057-08-12
49,18,6,2046-10-28
58,26,5,2035-02-17
20,53,8,2048-06-04
41,26,3,2028-12-28
92,63,3,2096-02-27
48,53,3,2043-04-23
52,92,2,2010-12-05
85,10,4,2014-12-04
7,71,5,2085-09-11
83,48,6,2010-07-06
79,2,1,2077-07-06
5,46,5,2093-05-15
13,57,5,2077-09-04
5,97,6,2056-11-19
12,58,7,2031-02-11
53,72,7,2095-07-08
68,61,14,2056-09-10
39,75,7,2046-09-17
98,22,6,2029-06-13
36,1,3,2096-04-14
59,25,8,2063-03-17
6,2,3,2069-10-10
15,32,4,2095-11-26
74,45,10,2008-02-12
18,70,7,2081-06-10
8,30,7,2057-03-29
77,14,3,2074-05-08
78,10,2,2024-08-05
16,12,4,2054-09-30
48,74,7,2062-01-21
31,72,4,2070-02-12
86,27,4,2064-03-22
9,37,4,2049-08-01
58,69,8,2035-03-13
58,50,5,2009-08-28
15,72,4,2050-12-24
34,23,5,2081-05-05
27,13,7,2060-12-30
91,89,2,2000-04-01
49,73,4,2064-09-30
96,38,6,2021-12-09
27,42,4,2079-01-24
31,65,5,2088-05-28
55,52,7,2011-03-25
70,98,5,2087-12-31
88,13,9,2090-04-30
75,39,7,2030-09-06
30,88,2,2094-06-16
57,90,7,2012-05-07
3,66,6,2099-12-30
55,83,5,2032-08-31
21,85,6,2021-07-18
40,27,5,2037-11-19
19,13,4,2069-06-29
65,66,3,2085-08-23
88,66,3,2030-06-16
43,9,6,2011-01-27
17,99,2,2020-01-17
27,36,7,2098-02-16
2,77,2,2012-04-13
69,5,5,2014-12-30
63,86,4,2049-02-06
16,5,5,2001-11-21
19,10,5,2044-10-26
61,92,8,2063-04-05
50,55,2,2020-09-23
36,74,1,2034-10-29
25,85,6,2047-01-01
57,56,6,2079-08-17
43,21,5,2053-11-03
86,57,3,2009-07-26
22,73,5,2053-03-24
7,31,7,2060-05-25
1,46,7,2055-09-15
63,63,4,2017-11-23
98,60,7,2066-05-13
27,80,2,2037-02-06
14,63,3,2096-01-28
37,67,4,2012-03-13
4,76,2,2043-07-04
14,69,7,2099-02-15
83,31,3,2064-10-09
86,83,4,2044-02-23
5,87,5,2062-05-26
58,68,6,2061-11-13
56,8,4,2026-01-23
15,40,4,2083-06-24
37,14,4,2057-01-11
20,26,5,2064-11-25
43,90,3,2075-01-26
3,54,5,2069-12-03
38,65,4,2036-01-28
70,98,5,2038-11-17
58,92,6,2006-10-05
7,93,9,2007-04-09
10,1,3,2081-05-13
81,19,12,2058-01-09
32,46,4,2036-10-06
27,3,6,2045-11-12
19,17,5,2014-08-31
59,31,6,2025-09-21
58,38,3,2024-05-21
37,18,4,2092-10-07
74,28,5,2089-08-24
88,96,4,2028-02-23
48,39,5,2043-03-15
30,65,2,2018-05-26
68,35,2,2093-04-04
80,67,2,2081-02-08
67,34,5,2029-06-17
74,47,10,2073-02-08
90,55,6,2056-02-16
19,31,4,2032-06-20
45,2,5,2033-02-25
16,72,4,2096-01-23
83,14,4,2038-02-03
34,56,3,2027-10-06
77,64,3,2059-10-16
81,65,4,2025-04-30
15,21,6,2071-04-02
74,99,5,2094-01-01
53,68,5,2048-01-16
95,45,6,2087-07-23
77,62,3,2091-06-08
69,81,2,2082-05-26
38,6,7,2049-07-06
37,17,7,2070-03-01
82,32,9,2077-12-19
99,4,7,2010-02-06
57,7,4,2044-03-18
47,90,5,2023-01-07
47,32,7,2074-08-16
59,18,4,2095-11-04
94,28,7,2083-03-14
28,94,1,2041-12-30
22,41,9,2009-06-28
28,89,3,2083-04-26
47,79,3,2009-07-04
88,50,6,2070-10-05
17,93,10,2004-03-21
40,44,10,2010-02-01
39,36,5,2062-03-09
79,55,4,2000-03-08
60,86,4,2019-01-24
8,36,6,2051-04-15
95,25,4,2025-04-24
76,16,11,2073-02-24
91,58,4,2002-01-27
50,64,5,2074-12-10
26,7,3,2009-02-11
95,77,4,2025-07-20
93,8,3,2051-11-27
17,82,8,2075-07-14
92,47,4,2058-02-11
34,41,4,2037-08-31
55,16,5,2013-11-20
28,70,5,2060-05-23
14,56,4,2036-12-24
97,5,2,2087-01-19
93,10,6,2050-01-19
73,17,2,2075-05-17
46,46,7,2006-10-04
40,63,5,2037-04-15
25,91,3,2003-06-28
49,66,5,2018-08-02
76,9,6,2081-09-04
99,25,6,2083-01-30
2,44,4,2041-01-09
74,94,3,2026-06-01
52,94,3,2092-04-27
74,87,6,2039-07-06
76,10,7,2034-12-29
43,68,5,2050-06-11
31,81,3,2015-05-12
33,63,6,2065-01-06
3,68,2,2038-05-04
19,91,1,2072-10-07
96,51,6,2078-05-13
99,12,4,2095-04-06
22,34,5,2011-10-18
55,21,8,2035-05-21
52,51,2,2070-11-30
19,81,5,2096-06-20
17,25,5,2057-05-28
21,25,2,2088-02-10
30,94,6,2071-12-15
91,11,7,2047-01-31
4,90,13,2064-12-24
68,77,4,2029-04-03
55,39,5,2009-11-21
82,30,10,2085-11-06
9,68,10,2064-06-26
25,50,5,2031-05-15
92,78,4,2071-12-31
97,80,5,2018-02-11
81,82,6,2086-03-25
11,86,4,2052-08-11
84,60,5,2005-11-01
77,9,4,2039-03-05
77,29,3,2011-04-25
61,14,8,2076-05-06
88,64,9,2081-07-22
44,12,8,2072-04-21
15,32,6,2099-09-18
59,96,3,2069-07-28
93,27,3,2065-03-02
56,55,4,2030-09-12
45,1,4,1999-11-07
63,82,6,2012-10-22
28,73,9,2026-10-10
59,78,7,2024-06-13
21,3,7,2094-06-10
13,57,2,2023-03-12
93,29,2,2012-07-19
40,86,4,2097-01-03
65,31,2,2002-02-26
9,37,4,2000-12-29
15,64,6,2077-08-28
44,34,3,2066-12-17
26,65,4,2031-11-17
62,94,4,2048-07-08
80,93,7,2019-04-21
34,17,8,2025-09-02
72,10,4,2068-12-16
7,96,5,2013-09-01
21,69,5,2070-02-14
25,46,5,2059-08-06
92,47,3,2070-07-15
11,17,6,2090-06-13
48,70,2,2047-06-06
45,58,6,2074-08-22
55,29,5,2074-10-12
44,35,4,2034-07-23
69,12,6,2032-10-20
83,26,6,2057-06-06
26,96,4,1999-07-10
43,26,4,2063-02-22
47,78,5,2091-03-11
55,43,5,2014-02-19
44,8,5,2026-01-08
46,96,3,2001-02-04
86,16,1,2004-11-17
59,64,6,2036-07-28
35,6,7,2028-01-27
23,43,4,2020-09-24
0,15,5,2091-07-16
96,37,6,1999-09-30
77,9,4,2018-02-25
27,2,4,2085-07-11
75,73,1,2041-06-12
93,14,7,2041-09-06
35,63,7,2073-02-24
76,69,3,2035-02-28
23,99,5,2071-03-25
14,36,6,2074-03-06
15,68,2,2021-05-23
12,5,4,2039-09-02
62,54,3,2010-09-27
76,66,4,2083-07-22
85,85,7,2055-02-10
8,30,11,2094-11-17
32,42,7,2067-01-02
55,22,4,2048-03-01
99,97,11,2089-01-23
74,57,2,1999-07-11
45,93,4,2077-07-24
88,10,2,2010-01-28
27,37,8,2068-02-24
99,82,8,2043-11-28
75,78,7,2087-12-11
2,98,7,2047-03-02
11,23,8,2026-09-20
70,37,3,2010-05-15
12,39,9,2005-06-20
62,81,4,2049-04-22
24,54,4,2074-04-04
41,57,5,2089-12-09
91,20,6,2075-04-03
10,61,5,2063-05-29
44,1,9,2003-09-14
80,6,2,2053-06-05
76,70,2,2041-11-29
23,68,3,2093-03-30
51,77,7,2032-02-27
41,44,3,2028-06-14
45,50,5,2048-05-21
94,50,10,2000-06-20
6,56,5,2003-09-25
46,40,5,2063-08-15
7,16,8,2011-08-25
66,51,6,2067-04-20
23,46,6,2006-05-16
59,22,3,2073-07-20
15,84,8,2008-10-07
47,1,3,2019-09-10
19,23,9,2004-06-19
91,7,4,2080-07-20
16,11,7,2018-07-31
84,59,4,2067-01-02
87,1,4,2072-05-08
10,19,7,2015-02-09
90,32,8,2055-02-01
18,14,3,2089-03-03
76,70,3,2089-07-24
53,83,6,2029-11-26
30,48,3,2083-03-06
41,73,10,2099-10-23
25,57,5,2036-07-19
34,17,9,2008-11-13
4,35,3,2032-10-17
27,49,2,2019-06-10
12,99,5,2044-01-20
52,26,5,2089-04-08
39,22,7,2028-11-08
13,37,3,2094-06-18
86,86,9,2010-02-24
64,86,5,2004-04-14
19,82,6,2051-09-15
